id,long,lat,banco,red,ubicacion,localidad,terminales,no_vidente,dolares,calle,altura,calle2,barrio,comuna,codigo_postal,codigo_postal_argentino
40275,-58.5181966,-34.66249441,Banco Santander Rio,BANELCO,Avenida Brigadier General Juan Manuel de Rosas Y Avenida General Paz,Lomas del Mirador,2,FALSE,FALSE,Avenida Brigadier General Juan Manuel de Rosas,0,Avenida General Paz,Mataderos,Comuna 9,,
40797,-58.39174207,-34.62209887,Banco Galicia,BANELCO,AV. ENTRE RIOS 1145,CABA,3,FALSE,FALSE,ENTRE RIOS AV.,1145,,San Cristobal,Comuna 3,1080,C1080ABF
41111,-58.39130385,-34.62212736,HSBC Bank Argentina,BANELCO,AV. ENTRE RIOS 1150,CABA,2,FALSE,FALSE,ENTRE RIOS AV.,1150,,Constitucion,Comuna 1,1080,C1080ABS
40031,-58.39188248,-34.6153499,Banco Patagonia,BANELCO,AV. ENTRE RIOS 555,CABA,2,FALSE,FALSE,ENTRE RIOS AV.,555,,Balvanera,Comuna 3,1079,C1079ABF
40015,-58.47877456,-34.65806544,Banco Patagonia,BANELCO,AV. EVA PERON 4902,CABA,3,FALSE,FALSE,"PERON, EVA AV.",4902,,Villa Lugano,Comuna 8,1439,C1439BSN
40687,-58.47918021,-34.65785907,BBVA Banco Frances,BANELCO,AV. EVA PERON 4941,CABA,2,FALSE,FALSE,"PERON, EVA AV.",4941,,Mataderos,Comuna 9,1439,C1439BSA
40041,-58.52741277,-34.61552926,Banco Patagonia,BANELCO,AV. F. BEIRO 5491,CABA,2,FALSE,FALSE,"BEIRO, FRANCISCO AV.",5491,,Villa Real,Comuna 10,1419,C1419IAD
39949,-58.50353923,-34.60056972,Banco Macro,BANELCO,AV. FCO. BEIRO 3599,CABA,1,FALSE,FALSE,"BEIRO, FRANCISCO AV.",3599,,Villa Devoto,Comuna 11,1419,C1419HYJ
41002,-58.51092829,-34.60509757,Banco Galicia,BANELCO,AV. FCO. BEIRO 4229,CABA,2,FALSE,FALSE,"BEIRO, FRANCISCO AV.",4229,,Villa Devoto,Comuna 11,1419,C1419HZE
40388,-58.5241529,-34.61362229,Banco Santander Rio,BANELCO,AV. FCO. BEIRO 5248,CABA,2,FALSE,FALSE,"BEIRO, FRANCISCO AV.",5248,,Villa Devoto,Comuna 11,1419,C1419IAO
39753,-58.52469725,-34.61355281,Banco Comafi,BANELCO,AV. FCO. BEIRO 5265,CABA,1,FALSE,FALSE,"BEIRO, FRANCISCO AV.",5265,,Villa Devoto,Comuna 11,1419,C1419IAB
40867,-58.52503095,-34.61370517,Banco Galicia,BANELCO,AV. FCO. BEIRO 5289,CABA,3,FALSE,FALSE,"BEIRO, FRANCISCO AV.",5289,,Villa Devoto,Comuna 11,1419,C1419IAB
40368,-58.47299022,-34.68571775,Banco Santander Rio,BANELCO,AV. F DE LA CRUZ 6212,CABA,2,FALSE,FALSE,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",6212,,Villa Riachuelo,Comuna 8,1439,C1439CPO
40183,-58.42304922,-34.64275873,Banco Santander Rio,BANELCO,AV. F. DE LA CRUZ 809,CABA,2,FALSE,FALSE,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",809,,Nueva Pompeya,Comuna 4,1437,C1437GYA
40553,-58.44554016,-34.57071465,BBVA Banco Frances,BANELCO,AV. FEDERICO LACROZE 2451,CABA,2,FALSE,FALSE,"LACROZE, FEDERICO AV.",2451,,Colegiales,Comuna 13,1426,C1426CPJ
40863,-58.44911787,-34.57706108,Banco Galicia,BANELCO,AV. FEDERICO LACROZE 3101,CABA,4,FALSE,FALSE,"LACROZE, FEDERICO AV.",3101,,Colegiales,Comuna 13,1426,C1426CQE
40507,-58.47584554,-34.6877615,Banco Supervielle,BANELCO,AV. F.F.DE LA CRUZ 6545,CABA,2,FALSE,FALSE,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",6545,,Villa Riachuelo,Comuna 8,1439,C1439CPE
40215,-58.39228849,-34.58287489,Banco Santander Rio,BANELCO,AV. FIGUEROA ALCORTA 2263,CABA,2,FALSE,FALSE,"FIGUEROA ALCORTA, PRES. AV.",2263,,Recoleta,Comuna 2,1425,C1425CKB
39912,-58.4531314,-34.58351302,Banco Macro,BANELCO,AV F. LACROZE 3825,CABA,2,FALSE,FALSE,"LACROZE, FEDERICO AV.",3825,,Chacarita,Comuna 15,1427,C1427EDD
40317,-58.45980695,-34.57847872,Banco Santander Rio,BANELCO,AV. FOREST 1187,CABA,2,FALSE,FALSE,FOREST AV.,1187,,Chacarita,Comuna 15,1427,C1427CEI
40467,-58.49785363,-34.59746098,Banco Supervielle,BANELCO,AV. FRANCISCO BEIRO 3180,CABA,2,FALSE,FALSE,"BEIRO, FRANCISCO AV.",3180,,Villa Del Parque,Comuna 11,1419,C1419HYS
40667,-58.5125453,-34.60609291,BBVA Banco Frances,BANELCO,AV. FRANCISCO BEIRO 4359,CABA,2,FALSE,FALSE,"BEIRO, FRANCISCO AV.",4359,,Villa Devoto,Comuna 11,1419,C1419HZF
40617,-58.46187691,-34.61499916,BBVA Banco Frances,BANELCO,AV. GAONA 2508,CABA,3,FALSE,FALSE,GAONA AV.,2508,,Flores,Comuna 7,1416,C1416DSN
40806,-58.47398818,-34.62060598,Banco Galicia,BANELCO,AV GAONA 3496,CABA,1,FALSE,FALSE,GAONA AV.,3496,,Flores,Comuna 7,1416,C1416DSW
40591,-58.47684153,-34.62209508,BBVA Banco Frances,BANELCO,AV. GAONA 3720,CABA,2,FALSE,FALSE,GAONA AV.,3720,,Flores,Comuna 7,1416,C1416DSZ
40640,-58.50110982,-34.5858457,BBVA Banco Frances,BANELCO,AV GRAL MOSCONI 2816,CABA,2,FALSE,FALSE,MOSCONI GENERAL AV.,2816,,Villa Pueyrredon,Comuna 12,1419,C1419EQU
40997,-58.41791885,-34.62090071,Banco Galicia,BANELCO,AV.INDEPENDENCIA 3691,CABA,2,FALSE,FALSE,INDEPENDENCIA AV.,3691,,Almagro,Comuna 5,1226,C1226AAB
41316,-58.50161862,-34.6510582,ICBC,BANELCO,AV. J. B. ALBERDI 5754,CABA,3,FALSE,FALSE,"ALBERDI, JUAN BAUTISTA AV.",5754,,Mataderos,Comuna 9,1440,C1440AAV
39816,-58.50397297,-34.65274835,Banco Itau,BANELCO,AV. J. B. ALBERDI 5977,CABA,2,FALSE,FALSE,"ALBERDI, JUAN BAUTISTA AV.",5977,,Mataderos,Comuna 9,1440,C1440AAK
39852,-58.50397297,-34.65274835,Banco Itau,BANELCO,AV. J. B. ALBERDI 5977,CABA,1,FALSE,FALSE,"ALBERDI, JUAN BAUTISTA AV.",5977,,Mataderos,Comuna 9,1440,C1440AAK
39906,-58.51543296,-34.66061186,Banco Itau,BANELCO,AV. J.B. ALBERDI 7283,CABA,1,FALSE,FALSE,"ALBERDI, JUAN BAUTISTA AV.",7283,,Mataderos,Comuna 9,1440,C1440ABK
40852,-58.48517442,-34.62465718,Banco Galicia,BANELCO,AV. J.B. JUSTO 6629,CABA,2,FALSE,FALSE,"JUSTO, JUAN B. AV.",6629,,Floresta,Comuna 10,1407,C1407FAE
40439,-58.4351947,-34.62061186,Banco Supervielle,BANELCO,AV. JOSE M. MORENO 230,CABA,2,FALSE,FALSE,"MORENO, JOSE MARIA AV.",230,,Caballito,Comuna 6,1424,C1424AAP
40181,-58.45143712,-34.62696446,Banco Santander Rio,BANELCO,AV. JUAN B. ALBERDI 1617,CABA,2,FALSE,FALSE,"ALBERDI, JUAN BAUTISTA AV.",1617,,Caballito,Comuna 6,1406,C1406GRF
40033,-58.49601402,-34.64587165,Banco Patagonia,BANELCO,AV. JUAN B. ALBERDI 5002,CABA,3,FALSE,FALSE,"ALBERDI, JUAN BAUTISTA AV.",5002,,Mataderos,Comuna 9,1440,C1440AAO
40885,-58.50290643,-34.65172841,Banco Galicia,BANELCO,AV. JUAN B. ALBERDI 5859,CABA,2,FALSE,FALSE,"ALBERDI, JUAN BAUTISTA AV.",5859,,Mataderos,Comuna 9,1440,C1440AAJ
40865,-58.46657476,-34.61083167,Banco Galicia,BANELCO,AV. JUAN B. JUSTO 4802,CABA,2,FALSE,FALSE,"JUSTO, JUAN B. AV.",4802,,Villa Gral. Mitre,Comuna 11,1416,C1416DKP
40522,-58.49121275,-34.62732328,BBVA Banco Frances,BANELCO,AV. JUAN B. JUSTO 7132,CABA,2,FALSE,FALSE,"JUSTO, JUAN B. AV.",7132,,Velez Sarsfield,Comuna 10,1407,C1407FAW
39873,-58.45320391,-34.55978665,Banco Itau,BANELCO,AV. JURAMENTO 2013,CABA,1,FALSE,FALSE,JURAMENTO AV.,2013,,Belgrano,Comuna 13,1428,C1428DNG
40911,-58.45383029,-34.56019846,Banco Galicia,BANELCO,AV.JURAMENTO 2095,CABA,3,FALSE,FALSE,JURAMENTO AV.,2095,,Belgrano,Comuna 13,1428,C1428DNG
40104,-58.42687463,-34.62745061,Banco Santander Rio,BANELCO,AV. LA PLATA 1031,CABA,3,FALSE,FALSE,LA PLATA AV.,1031,,Parque Chacabuco,Comuna 7,1250,C1250AAA
40094,-58.42871261,-34.61654711,Banco Santander Rio,BANELCO,AV. LA PLATA 140,CABA,4,FALSE,FALSE,LA PLATA AV.,140,,Almagro,Comuna 5,1184,C1184AAO
40837,-58.42878599,-34.61822801,Banco Galicia,BANELCO,AV. LA PLATA 293,CABA,3,FALSE,FALSE,LA PLATA AV.,293,,Caballito,Comuna 6,1184,C1184AAC
40644,-58.42782691,-34.62079039,BBVA Banco Frances,BANELCO,AV. LA PLATA 510,CABA,2,FALSE,FALSE,LA PLATA AV.,510,,Almagro,Comuna 5,1235,C1235ABP
40506,-58.42820604,-34.62110999,Banco Supervielle,BANELCO,AV. LA PLATA 537,CABA,2,FALSE,FALSE,LA PLATA AV.,537,,Caballito,Comuna 6,1235,C1235ABC
40311,-58.39019354,-34.5933445,Banco Santander Rio,BANELCO,AV. LAS HERAS 1602,CABA,2,FALSE,FALSE,"LAS HERAS, GENERAL",1602,,Recoleta,Comuna 2,1018,C1018AAN
40446,-58.39810385,-34.58640634,Banco Supervielle,BANELCO,AV. LAS HERAS 2401,CABA,1,FALSE,FALSE,LAS HERAS GENERAL AV.,2401,,Recoleta,Comuna 2,1425,C1425ASB
41161,-58.40316635,-34.58361624,HSBC Bank Argentina,BANELCO,AV. LAS HERAS 2958,CABA,2,FALSE,FALSE,LAS HERAS GENERAL AV.,2958,,Recoleta,Comuna 2,1425,C1425AST
41365,-58.40406869,-34.58326265,ICBC,BANELCO,AV. LAS HERAS 3001,CABA,2,FALSE,FALSE,LAS HERAS GENERAL AV.,3001,,Palermo,Comuna 14,1425,C1425ASH
39898,-58.40424772,-34.58326404,Banco Itau,BANELCO,AV. LAS HERAS 3015,CABA,3,FALSE,FALSE,LAS HERAS GENERAL AV.,3015,,Palermo,Comuna 14,1425,C1425ASH
40211,-58.4062336,-34.58325589,Banco Santander Rio,BANELCO,AV. LAS HERAS 3201,CABA,2,FALSE,FALSE,LAS HERAS GENERAL AV.,3201,,Palermo,Comuna 14,1425,C1425ASJ
39948,-58.41114139,-34.58175391,Banco Macro,BANELCO,AV. LAS HERAS 3701,CABA,1,FALSE,FALSE,LAS HERAS GENERAL AV.,3701,,Palermo,Comuna 14,1425,C1425ATB
40013,-58.37303758,-34.59532167,Banco Patagonia,BANELCO,AV. LEANDRO N ALEM 1064,CABA,3,FALSE,FALSE,"ALEM, LEANDRO N. AV.",1064,,Retiro,Comuna 1,1001,C1001AAS
41110,-58.4506765,-34.55352445,HSBC Bank Argentina,BANELCO,AV.LIBERTADOR 6350,CABA,1,FALSE,FALSE,DEL LIBERTADOR AV.,6350,,Belgrano,Comuna 13,1428,C1428ART
40736,-58.45495595,-34.54897839,Banco Galicia,BANELCO,AV. LIBERTADOR 6876,CABA,3,FALSE,FALSE,DEL LIBERTADOR AV.,6876,,NuÒez,Comuna 13,1429,C1429BMO
40786,-58.49975602,-34.66269693,Banco Galicia,BANELCO,AV LISANDRO DE LA TORRE 2406,CABA,1,FALSE,FALSE,"DE LA TORRE, LISANDRO AV.",2406,,Mataderos,Comuna 9,1440,C1440ECZ
40172,-58.37064121,-34.60229822,Banco Santander Rio,BANELCO,AV. L.N.ALEM 456,CABA,4,FALSE,FALSE,"ALEM, LEANDRO N. AV.",456,,San Nicolas,Comuna 1,1003,C1003AAR
40768,-58.3704403,-34.60003704,Banco Galicia,BANELCO,AV. L.N. ALEM 651,CABA,2,FALSE,FALSE,"ALEM, LEANDRO N. AV.",651,,San Nicolas,Comuna 1,1001,C1001AAB
41092,-58.37044584,-34.60001521,HSBC Bank Argentina,BANELCO,AV. L. N. ALEM 653,CABA,3,FALSE,FALSE,"ALEM, LEANDRO N. AV.",653,,San Nicolas,Comuna 1,1001,C1001AAB
40898,-58.37224834,-34.59708798,Banco Galicia,BANELCO,AV. L.N. ALEM 910,CABA,2,FALSE,FALSE,"ALEM, LEANDRO N. AV.",910,,Retiro,Comuna 1,1001,C1001AAR
39883,-58.44257021,-34.5634238,Banco Itau,BANELCO,AV. LUIS MAR√çA CAMPOS 1407,CABA,1,FALSE,FALSE,"CAMPOS, LUIS M. AV.",1407,,Belgrano,Comuna 13,1426,C1426BOM
39911,-58.44257021,-34.5634238,Banco Itau,BANELCO,AV. LUIS MAR√çA CAMPOS 1407,CABA,1,FALSE,FALSE,"CAMPOS, LUIS M. AV.",1407,,Belgrano,Comuna 13,1426,C1426BOM
39970,-58.43832436,-34.56684793,Banco Macro,BANELCO,AV. LUIS M. CAMPOS 1029,CABA,1,FALSE,FALSE,"CAMPOS, LUIS M. AV.",1029,,Palermo,Comuna 14,1426,C1426BOI
40089,-58.43993346,-34.56545234,Banco Santander Rio,BANELCO,AV. LUIS M. CAMPOS 1175,CABA,3,FALSE,FALSE,"CAMPOS, LUIS M. AV.",1175,,Palermo,Comuna 14,1426,C1426BOJ
40405,-58.44033188,-34.56516761,Banco Supervielle,BANELCO,AV. LUIS M. CAMPOS 1201,CABA,2,FALSE,FALSE,"CAMPOS, LUIS M. AV.",1201,,Palermo,Comuna 14,1426,C1426BOK
40934,-58.44174563,-34.56402248,Banco Galicia,BANELCO,AV. LUIS M. CAMPOS 1349,CABA,2,FALSE,FALSE,"CAMPOS, LUIS M. AV.",1349,,Palermo,Comuna 14,1426,C1426BOL
40705,-58.44215896,-34.56372239,BBVA Banco Frances,BANELCO,AV. LUIS M. CAMPOS 1383,CABA,2,FALSE,FALSE,"CAMPOS, LUIS M. AV.",1383,,Palermo,Comuna 14,1426,C1426BOL
39884,-58.37414994,-34.63988579,Banco Itau,BANELCO,AV MANUEL MONTES DE OCA 1022,CABA,2,FALSE,FALSE,"MONTES DE OCA, MANUEL",1022,,Barracas,Comuna 4,1270,C1270AAX
40593,-58.37342292,-34.63264181,BBVA Banco Frances,BANELCO,AV. MARTIN GARCIA 702,CABA,2,FALSE,FALSE,"GARCIA, MARTIN AV.",702,,Barracas,Comuna 4,1268,C1268ABQ
40532,-58.46645444,-34.5620287,BBVA Banco Frances,BANELCO,AV.MONROE 3099,CABA,3,FALSE,FALSE,MONROE,3099,,Belgrano,Comuna 13,1428,C1428BLY
40600,-58.3744087,-34.64084354,BBVA Banco Frances,BANELCO,AV. MONTES DE OCA 1107,CABA,2,FALSE,FALSE,"MONTES DE OCA, MANUEL",1107,,Barracas,Comuna 4,1270,C1270AAL
40996,-58.37491221,-34.63575022,Banco Galicia,BANELCO,AV. MONTES DE OCA 650,CABA,2,FALSE,FALSE,"MONTES DE OCA, MANUEL",650,,Barracas,Comuna 4,1270,C1270AAT
40050,-58.3752436,-34.63632303,Banco Patagonia,BANELCO,AV. MONTES DE OCA 701,CABA,2,FALSE,FALSE,"MONTES DE OCA, MANUEL",701,,Barracas,Comuna 4,1270,C1270AAH
40424,-58.37475456,-34.63656845,Banco Supervielle,BANELCO,AV. MONTES DE OCA 736,CABA,1,FALSE,FALSE,"MONTES DE OCA, MANUEL",736,,Barracas,Comuna 4,1270,C1270AAU
40379,-58.37481166,-34.63861153,Banco Santander Rio,BANELCO,AV.MONTES DE OCA 895,CABA,2,FALSE,FALSE,"MONTES DE OCA, MANUEL",895,,Barracas,Comuna 4,1270,C1270AAI
41215,-58.51067515,-34.59122393,HSBC Bank Argentina,BANELCO,AV. MOSCONI 3525,CABA,2,FALSE,FALSE,MOSCONI GENERAL AV.,3525,,Villa Devoto,Comuna 11,1419,C1419ERB
40648,-58.4809813,-34.61229374,BBVA Banco Frances,BANELCO,AV. NAZCA 1922,CABA,3,FALSE,FALSE,NAZCA AV.,1922,,Villa Santa Rita,Comuna 11,1416,C1416ASV
40910,-58.48389511,-34.60864461,Banco Galicia,BANELCO,AV. NAZCA 2330,CABA,3,FALSE,FALSE,NAZCA AV.,2330,,Villa Del Parque,Comuna 11,1416,C1416ASZ
40602,-58.36973231,-34.61367171,BBVA Banco Frances,BANELCO,AV. PASEO COLON 505,CABA,3,FALSE,FALSE,PASEO COLON AV.,505,,Monserrat,Comuna 1,1063,C1063ACF
40067,-58.36972744,-34.61378619,Banco Patagonia,BANELCO,AV. PASEO COLON 515,CABA,2,FALSE,FALSE,PASEO COLON AV.,515,,Monserrat,Comuna 1,1063,C1063ACF
40843,-58.36962324,-34.61698797,Banco Galicia,BANELCO,AV. PASEO COLON 793,CABA,2,FALSE,FALSE,PASEO COLON AV.,793,,San Telmo,Comuna 1,1063,C1063ACH
40652,-58.44420202,-34.62712889,BBVA Banco Frances,BANELCO,AV. PEDRO GOYENA 1192,CABA,2,FALSE,FALSE,"GOYENA, PEDRO AV.",1192,,Caballito,Comuna 6,1406,C1406GWN
40508,-58.44544732,-34.62698721,Banco Supervielle,BANELCO,AV. PEDRO GOYENA 1291,CABA,2,FALSE,FALSE,"GOYENA, PEDRO AV.",1291,,Caballito,Comuna 6,1406,C1406GWB
40896,-58.45125344,-34.62848747,Banco Galicia,BANELCO,AV. PEDRO GOYENA 1642,CABA,2,FALSE,FALSE,"GOYENA, PEDRO AV.",1642,,Caballito,Comuna 6,1406,C1406GWS
40657,-58.40350194,-34.59836552,BBVA Banco Frances,BANELCO,AV. PUEYRREDON 1001,CABA,3,FALSE,FALSE,PUEYRREDON AV.,1001,,Recoleta,Comuna 2,1118,
40191,-58.40334297,-34.59800186,Banco Santander Rio,BANELCO,AV. PUEYRREDON 1055,CABA,3,FALSE,FALSE,PUEYRREDON AV.,1055,,Recoleta,Comuna 2,1118,
41268,-58.40102756,-34.59204874,ICBC,BANELCO,AV. PUEYRREDON 1657,CABA,2,FALSE,FALSE,PUEYRREDON AV.,1657,,Recoleta,Comuna 2,1118,C1118AAG
39831,-58.39986397,-34.58967764,Banco Itau,BANELCO,AV. PUEYRREDON 1855,CABA,2,FALSE,FALSE,PUEYRREDON AV.,1855,,Recoleta,Comuna 2,1119,C1119ACB
40338,-58.39981029,-34.5888842,Banco Santander Rio,BANELCO,AV. PUEYRREDON 1914,CABA,4,FALSE,FALSE,PUEYRREDON AV.,1914,,Recoleta,Comuna 2,1119,C1119ACP
41165,-58.39578197,-34.586962,HSBC Bank Argentina,BANELCO,AV. PUEYRREDON 2325,CABA,2,FALSE,FALSE,PUEYRREDON AV.,2325,,Recoleta,Comuna 2,1119,C1119ACG
40767,-58.38602652,-34.59134753,Banco Galicia,BANELCO,AV. QUINTANA 101,CABA,2,FALSE,FALSE,"QUINTANA, MANUEL, PRES.",101,,Retiro,Comuna 1,1014,C1014ACB
40827,-58.38899935,-34.58891005,Banco Galicia,BANELCO,AV. QUINTANA 401,CABA,3,FALSE,FALSE,"QUINTANA, MANUEL, PRES. AV.",401,,Recoleta,Comuna 2,1129,C1129ABA
39765,-58.38920899,-34.58867826,Banco Comafi,BANELCO,AV. QUINTANA 439,CABA,1,FALSE,FALSE,"QUINTANA, MANUEL, PRES. AV.",439,,Recoleta,Comuna 2,1129,C1129ABA
39905,-58.39051333,-34.58767104,Banco Itau,BANELCO,AV. QUINTANA 587,CABA,1,FALSE,FALSE,"QUINTANA, MANUEL, PRES. AV.",587,,Recoleta,Comuna 2,1129,C1129ABB
39942,-58.3858105,-34.59149245,Banco Macro,BANELCO,AV. QUINTANA 99,CABA,1,FALSE,FALSE,"QUINTANA, MANUEL, PRES.",99,,Retiro,Comuna 1,1014,C1014ACA
41000,-58.48512077,-34.55468391,Banco Galicia,BANELCO,AV. RICARDO BALBIN 3899,CABA,3,FALSE,FALSE,"BALBIN, RICARDO, DR. AV.",3899,,Saavedra,Comuna 12,1430,C1430AAJ
41108,-58.48702446,-34.55472874,HSBC Bank Argentina,BANELCO,AV. RICARDO BALBIN 4027,CABA,1,FALSE,FALSE,"BALBIN, RICARDO, DR. AV.",4027,,Saavedra,Comuna 12,1430,C1430AAL
40832,-58.52137161,-34.63910469,Banco Galicia,BANELCO,AV. RIVADAVIA 11102,CABA,2,FALSE,FALSE,RIVADAVIA AV.,11102,,Liniers,Comuna 9,1408,C1408AAY
40177,-58.52150549,-34.6390961,Banco Santander Rio,BANELCO,AV. RIVADAVIA 11120,CABA,2,FALSE,FALSE,RIVADAVIA AV.,11120,,Liniers,Comuna 9,1408,C1408AAY
39915,-58.52212945,-34.63906358,Banco Macro,BANELCO,AV. RIVADAVIA 11178,CABA,2,FALSE,FALSE,RIVADAVIA AV.,11178,,Liniers,Comuna 9,1408,C1408AAY
41181,-58.52238823,-34.63906346,HSBC Bank Argentina,BANELCO,AV. RIVADAVIA  11200,CABA,2,FALSE,FALSE,RIVADAVIA AV.,11200,,Liniers,Comuna 9,1408,C1408AAY
40001,-58.52416909,-34.63915109,Banco Patagonia,BANELCO,AV. RIVADAVIA 11334,CABA,2,FALSE,FALSE,RIVADAVIA AV.,11334,,Liniers,Comuna 9,1408,C1408ABN
40471,-58.52628787,-34.63932023,Banco Supervielle,BANELCO,AV. RIVADAVIA 11494,CABA,3,FALSE,FALSE,RIVADAVIA AV.,11494,,Liniers,Comuna 9,1408,C1408ABO
40875,-58.39949059,-34.60991006,Banco Galicia,BANELCO,AV. RIVADAVIA 2330,CABA,4,FALSE,FALSE,RIVADAVIA AV.,2330,,Balvanera,Comuna 3,1034,C1034ACP
39797,-58.40261138,-34.61011507,Banco Itau,BANELCO,AV. RIVADAVIA 2556,CABA,1,FALSE,FALSE,RIVADAVIA AV.,2556,,Balvanera,Comuna 3,1034,C1034ACR
39790,-58.40261138,-34.61011507,Banco Itau,BANELCO,AV. RIVADAVIA 2556,CABA,2,FALSE,FALSE,RIVADAVIA AV.,2556,,Balvanera,Comuna 3,1034,C1034ACR
40638,-58.40296644,-34.60977368,BBVA Banco Frances,BANELCO,AV.RIVADAVIA 2577,CABA,3,FALSE,FALSE,RIVADAVIA AV.,2577,,Balvanera,Comuna 3,1034,C1034ACE
39974,-58.41186781,-34.6107074,Banco Macro,BANELCO,AV. RIVADAVIA 3202,CABA,2,FALSE,FALSE,RIVADAVIA AV.,3202,,Balvanera,Comuna 3,1203,C1203AAR
40141,-58.41826279,-34.61082561,Banco Santander Rio,BANELCO,AV. RIVADAVIA 3681,CABA,2,FALSE,FALSE,RIVADAVIA AV.,3681,,Almagro,Comuna 5,1204,C1204AAB
40866,-58.41848889,-34.61120463,Banco Galicia,BANELCO,AV. RIVADAVIA 3702,CABA,3,FALSE,FALSE,RIVADAVIA AV.,3702,,Almagro,Comuna 5,1204,C1204AAP
41216,-58.42207858,-34.61172794,HSBC Bank Argentina,BANELCO,AV. RIVADAVIA 3977,CABA,2,FALSE,FALSE,RIVADAVIA AV.,3977,,Almagro,Comuna 5,1204,C1204AAE
40626,-58.42314588,-34.61220011,BBVA Banco Frances,BANELCO,AV. RIVADAVIA 4059,CABA,2,FALSE,FALSE,RIVADAVIA AV.,4059,,Almagro,Comuna 5,1205,C1205AAA
40048,-58.42344427,-34.61274108,Banco Patagonia,BANELCO,AV. RIVADAVIA 4100,CABA,2,FALSE,FALSE,RIVADAVIA AV.,4100,,Almagro,Comuna 5,1205,C1205AAN
40312,-58.42693463,-34.61428495,Banco Santander Rio,BANELCO,AV. RIVADAVIA 4364,CABA,3,FALSE,FALSE,RIVADAVIA AV.,4364,,Almagro,Comuna 5,1205,C1205AAQ
39859,-58.43191297,-34.6160798,Banco Itau,BANELCO,AV. RIVADAVIA 4715,CABA,3,FALSE,FALSE,RIVADAVIA AV.,4715,,Caballito,Comuna 6,1424,C1424CEC
41190,-58.43751413,-34.61856546,HSBC Bank Argentina,BANELCO,AV. RIVADAVIA 5075,CABA,1,FALSE,FALSE,RIVADAVIA AV.,5075,,Caballito,Comuna 6,1424,C1424CEF
40133,-58.43876293,-34.61911985,Banco Santander Rio,BANELCO,AV. RIVADAVIA 5173,CABA,3,FALSE,FALSE,RIVADAVIA AV.,5173,,Caballito,Comuna 6,1424,C1424CEG
41094,-58.4391972,-34.61931897,HSBC Bank Argentina,BANELCO,AV. RIVADAVIA 5201,CABA,4,FALSE,FALSE,RIVADAVIA AV.,5201,,Caballito,Comuna 6,1424,C1424CEH
41346,-58.43932739,-34.6197797,ICBC,BANELCO,Av. Rivadavia 5234,CABA,1,FALSE,FALSE,RIVADAVIA AV.,5234,,Caballito,Comuna 6,1424,C1424CEU
41305,-58.43932739,-34.6197797,ICBC,BANELCO,Av. Rivadavia 5234,CABA,2,FALSE,FALSE,RIVADAVIA AV.,5234,,Caballito,Comuna 6,1424,C1424CEU
39931,-58.44000828,-34.61967269,Banco Macro,BANELCO,AV. RIVADAVIA 5273,CABA,2,FALSE,FALSE,RIVADAVIA AV.,5273,,Caballito,Comuna 6,1424,C1424CEH
39780,-58.43996804,-34.62006409,Banco Comafi,BANELCO,AV. RIVADAVIA 5288,CABA,1,FALSE,FALSE,RIVADAVIA AV.,5288,,Caballito,Comuna 6,1424,C1424CEU
40661,-58.44011041,-34.62012729,BBVA Banco Frances,BANELCO,AV. RIVADAVIA 5300,CABA,3,FALSE,FALSE,RIVADAVIA AV.,5300,,Caballito,Comuna 6,1424,C1424CEU
40884,-58.44021734,-34.62017473,Banco Galicia,BANELCO,AV. RIVADAVIA 5306,CABA,4,FALSE,FALSE,RIVADAVIA AV.,5306,,Caballito,Comuna 6,1424,C1424CEV
39899,-58.44052598,-34.61990242,Banco Itau,BANELCO,AV. RIVADAVIA 5315,CABA,3,FALSE,FALSE,RIVADAVIA AV.,5315,,Caballito,Comuna 6,1424,C1424CEI
39935,-58.4547325,-34.62570486,Banco Macro,BANELCO,AV. RIVADAVIA 6245,CABA,2,FALSE,FALSE,RIVADAVIA AV.,6245,,Flores,Comuna 7,1406,C1406GLF
41247,-58.45545285,-34.62638311,ICBC,BANELCO,AV. RIVADAVIA 6312,CABA,3,FALSE,FALSE,RIVADAVIA AV.,6312,,Flores,Comuna 7,1406,C1406GLT
40487,-58.45694897,-34.62656407,Banco Supervielle,BANELCO,AV. RIVADAVIA 6411,CABA,2,FALSE,FALSE,RIVADAVIA AV.,6411,,Flores,Comuna 7,1406,C1406GLH
40415,-58.45694897,-34.62656407,Banco Supervielle,BANELCO,AV. RIVADAVIA 6411,CABA,1,FALSE,FALSE,RIVADAVIA AV.,6411,,Flores,Comuna 7,1406,C1406GLH
40613,-58.45772819,-34.62688447,BBVA Banco Frances,BANELCO,AV RIVADAVIA 6483,CABA,4,FALSE,FALSE,RIVADAVIA AV.,6483,,Flores,Comuna 7,1406,C1406GLH
41107,-58.45901726,-34.62781724,HSBC Bank Argentina,BANELCO,AV. RIVADAVIA 6626,CABA,3,FALSE,FALSE,RIVADAVIA AV.,6626,,Flores,Comuna 7,1406,C1406GLW
39758,-58.46069292,-34.62844071,Banco Comafi,BANELCO,AV. RIVADAVIA 6770,CABA,1,FALSE,FALSE,RIVADAVIA AV.,6770,,Flores,Comuna 7,1406,C1406GLX
